row,thread_id,group,title,comment_count,comment_id,comment_rank,comment_timestamp,comment_user,comment_text,comment_authors,comment_works,solved,answer,librarything_id,notes
72,52705,Name that Book,One French sentence written many different ways.,4,52705-3,3,"Dec 23, 2008, 11:23am",vpfluke,"I don't know of a book with one sentence written in 75 different ways, but there is a book with two short paragraphs (I think of them as vignettes) written in 99 different ways. This is by Raymond Queneau and is called Exercises in Style. Both the English and French versions are very available. Queneau was one of a group in Paris named Oulipo. It is somewhat likely the book you're looking for was written by one of the other Oulipo authors, or maybe by Queneau himself.  A graphic take-off 99 ways to tell a story was composed by Matt Madden, and published within the last ten years.",queneauraymond|maddenmatt,39048|171696|345854,,,,
73,52705,Name that Book,One French sentence written many different ways.,4,52705-4,4,"Dec 23, 2008, 3:38pm",amaranthic,"Thank you so much, both of you! I have no idea if you're right because I've never seen this book before but it sounds perfect. You are both amazing! And thanks especially for the extra info, vpfluke. Happy Solstice, JLNS",,,unsolved,,,
74,59297,Name that Book,1980-1990ish Children's book with bright illustrations about a little baby girl in high heels??,3,59297-1,1,"Mar 3, 2009, 10:16pm",dreamlikemagic,"looking for the name of a book,,,i don't remember it too well...it was about a little baby girl and she wore heels and had a boa...i remember illustrations of the galaxy and stars in it...there was a villian in it too,,,i want to say a medusa type villian with red eyes... if anyone has any clue about what i'm talking about it would be awesome :) Thanks!",,,,,,
75,59297,Name that Book,1980-1990ish Children's book with bright illustrations about a little baby girl in high heels??,3,59297-2,2,"Mar 8, 2009, 9:33pm",infiniteletters,Maybe one of the Fancy Nancy books?,,100217,,,,
76,59297,Name that Book,1980-1990ish Children's book with bright illustrations about a little baby girl in high heels??,3,59297-3,3,"Mar 15, 2009, 1:34pm",tropixmom,"I think you may be looking for ""The Saga of Baby Divine"" by Bette Midler. On a double page there is a depiction of a creepy black monster rising from the water with flame eyes, holding Baby D in his fingers. Great illustrations, IMO!",,,unsolved,,,
77,131236,Name that Book,Novel - Logging Family,6,131236-1,1,"Jan 18, 7:31pm",BrieAnn,"I'm trying to help a patron at our library, but I haven't been able to come up with any ideas, and I'm hoping that maybe some of you can help.  About 10-15 years ago (so this is not a new book), the patron read a novel about a family that lived near a river and did logging. It was possibly set in the Depression-area. Near the end of the book, a dam was built on the river, changing their way of life.  It might help to know that the patron was an older woman, so I don't think the book was a juvenile novel (although it is possible). I know it's not very much to go on, but I'd appreciate any ideas you might have. Thanks!",,,,,,
78,131236,Name that Book,Novel - Logging Family,6,131236-2,2,"Jan 18, 8:32pm",gilbertine,Sometimes a Great Notion by Ken Kesey?,,27132,,,,
79,131236,Name that Book,Novel - Logging Family,6,131236-3,3,"Jan 19, 2:51pm",BrieAnn,"I checked with the patron and that was not the book, although it did sound like a good match. Thanks for trying!",,,,,,
80,131236,Name that Book,Novel - Logging Family,6,131236-4,4,"Edited: Jan 19, 11:58pm",bookel,Any of the books by Carol Ryrie Brink? Strangers in the Forest by Carol Ryrie Brink apparently involves logging; I don't know if it involves a river as I haven't read it.,brinkcarolryrie,1470108,,,,
81,131236,Name that Book,Novel - Logging Family,6,131236-5,5,"Jan 24, 1:23pm",RhiannonLassiter,Stringybark Summer?,,2308384,,,,
82,131236,Name that Book,Novel - Logging Family,6,131236-6,6,"Jan 30, 7:05pm",BrieAnn,"None of those were the book she was looking for, and she has decided to leave it be for now, but again, I do appreciate all of the suggestions!",,,unsolved,,,
83,20193,Name that Book,"Ok, There's This Guy...",6,20193-1,1,"Sep 14, 2007, 8:59am",TrailOfLeaves,"This Is A Really Rough 'Splanation,   He Lives In This Big House Right, And Slowly But Surely He Starts To Experience Weird Hallucinations, Voices, Sounds, And I Think Eventually, He Opens A Gate To An Evil Dimension? It's An Older Book And It's Definitely Horror. I Think The Author Was British. Anyway, I'm Not Trying To Stump Anybody At All, But I Really Would Love To Know What The Title Is. Thank You.",,,,,,
84,20193,Name that Book,"Ok, There's This Guy...",6,20193-2,2,"Sep 14, 2007, 10:01am",SJaneDoe,"Possibly The House on the Borderland? Naomi's Room?  If no one gets it here, someone over at Thing(amabrarian)s That Go Bump in the Night might know....",,924507|2593070,solved,William Hope Hodgson: The House on the Borderland,2593070,
85,20193,Name that Book,"Ok, There's This Guy...",6,20193-3,3,"Sep 14, 2007, 10:08am",TrailOfLeaves,"Hey D2, Thanx, That Was A Hit!",,,confirmed,,,
86,20193,Name that Book,"Ok, There's This Guy...",6,20193-4,4,"Sep 14, 2007, 10:37am",SJaneDoe,Which one? The first or the second? :),,,,,,
87,20193,Name that Book,"Ok, There's This Guy...",6,20193-5,5,"Sep 15, 2007, 3:54am",TrailOfLeaves,The House Over By Borders Of Course! Ha Ha!,,,solved,,,
88,20193,Name that Book,"Ok, There's This Guy...",6,20193-6,6,"Sep 15, 2007, 7:43am",SJaneDoe,Ha ha Ha!,,,,,,
89,115412,Name that Book,Guide to marine life mentioned in 'Trawler' by Redmond O'Hanlon,2,115412-1,1,"May 2, 2011, 8:56am",ten_floors_up,"In this book the author recounts conversations with a marine biologist also on board during the same trip. The marine biologist refers to a tome published by UNESCO (I think) which serves as his 'bible' when it comes to identification of fish and possibly other marine life. I've found the details before now, but no longer have O'Hanlon's book as a starting point for hunting it down. Can anyone name it or provide further details?",,,,,,
90,115412,Name that Book,Guide to marine life mentioned in 'Trawler' by Redmond O'Hanlon,2,115412-2,2,"May 10, 2011, 12:15am",one-horse.library,Fishes of the Northeastern Atlantic and the Mediterranean??,,1801394,unsolved,,,
91,39703,Name that Book,childhood book,4,39703-1,1,"Jun 25, 2008, 2:56pm",mccin68,I was trying to remember the title of a children's book. the nanny?? rushes children around getting them ready for school. the kdis keep trying to tell her something but she is too busy to listen. when they are finally ready for school the little boy tells her that it is saturday and there is no school. hope you can help!,,,,,,
92,39703,Name that Book,childhood book,4,39703-2,2,"Jun 26, 2008, 10:54am",ninjapenguin,"Oh, I *know* I have read this one. I tried a quick look on Amazon, but all I got was No School Today which is not it. If it helps, I'm pretty sure it was published sometime prior to 1988, as I think I remember reading it in third grade.",,503041,,,,
93,39703,Name that Book,childhood book,4,39703-3,3,"Jun 26, 2008, 11:46am",Foretopman,"A shot in the dark here: there was a series of books featuring the character Amelia Bedelia. She was a nanny, and she often got things mixed up. Those are the only reasons I suggest this, so, as I said, it's very much a shot in the dark.",,32797,,,,
94,39703,Name that Book,childhood book,4,39703-4,4,"Jun 30, 2008, 2:28pm",mccin68,thanks for the idea I will start looking at amelia bedelia's,,,unsolved,,,
95,68922,Name that Book,"YA Fantasy about a young boy and a maze, in a cave and possible war between clans?",4,68922-1,1,"Jul 13, 2009, 11:03pm",litlbit71,"Some time in the early 80's I read a book that I cannot remember the name of. Since it was so long ago, I can only remember bits and pieces of it. This is what I remember: It was about a young boy who was sent to his room (on his birthday, I think) and looked out his window and saw a huge maze that started at his window. He walked the maze to mountains and the next thing I remember was that he found himself in a cave for a long time. They (the clan) used animal hides to cover the entrance of the cave and I remember the character talking about coming out of the cave at some point and the light being extremely bright. I vaguely remember the clan he was with was going to war and it was up to him to save the world or something like that.  Unfortunately that's all I remember! If any of this rings a bell to anyone, I would appreciate your response!",,,,,,
96,68922,Name that Book,"YA Fantasy about a young boy and a maze, in a cave and possible war between clans?",4,68922-2,2,"Jul 15, 2009, 10:33pm",araKnid,"Could it be The Maze in the Heart of the Castle by Dorothy Gilman. Its about a boy who decides to travel thru a maze after the death of his parents. After solving the maze, he undergoes many adventures, one of which involves being trapped by cave dwellers and eventually helping them. So I think parts fit your description, although this may not be the book.",gilmandorothy,93846,solved,Dorothy Gilman: The Maze in the Heart of the Castle,93846,
97,68922,Name that Book,"YA Fantasy about a young boy and a maze, in a cave and possible war between clans?",4,68922-3,3,"Jul 18, 2009, 1:47am",litlbit71,"I'll check it out, thank you so much!",,,,,,
98,68922,Name that Book,"YA Fantasy about a young boy and a maze, in a cave and possible war between clans?",4,68922-4,4,"Jul 23, 2009, 10:21pm",litlbit71,Thank you araKnid for finding the book! A special thanks to Rebecca for re-reading the book and confirming this is indeed it! Went to the library and checked it out today. This is a great site!!!,,,confirmed,,,
99,129136,Name that Book,Kids' activity book about a little boy and sister in search for the legend of the giant turtle,6,129136-1,1,"Dec 26, 2011, 1:11am",Daimason,"Hi, I used to have this book when I was much younger (~1997) about a boy and his sister (I think Aztecan) who set off in search of a legendary giant turtle. It is more or less an activity book which had a tablet-like-bookmark (made of card, of course, with dimensions roughly ~10x10 cm). The corners of this tablet-like-bookmark had bees on them, and about 5 holes to see through. Throughout the book there were hidden things we had to find by placing the tablet on each page, aligning the bees on the tablet to various coloured bees on the pages. The correct orientation of the tablet would reveal these hidden objects.  Usually each double page had 3 things we had to find: 1) Our next destination.  2) How to get there (either by road, river, bridge, etc.).  3) A small activity regarding that particular page. The book was not very long, about 30 pages or so but, it was very coulourfull. Enough to hide all the objects and markings. A few pages I can remember are: The Ravine, where a monster is in the ravine which you need to cross by walking on one of the two wooden bridges. One of the bridges has maggots in them and will break. So this is where you use the tablet, with the help of the bees, to know which bridge is safe to cross. Other pages include The Observatory, The Waterfall. Unfortunately I really can not remember the rest. This book was targeted at ages 5~9 (I guess). I would really appreciate it if anyone knew it. It was so much fun at the time, just wish to get my hands on it again and preserve it! The title sounds something like: Legend of the Giant Turtle or Search for the Giant Turtle or The Giant Turtle of ...",,,,,,
