row,thread_id,group,title,comment_count,comment_id,comment_rank,comment_level,comment_level_rank,comment_timestamp,comment_user,comment_text,comment_links,solved,answer,IMDB_id,notes
72,227010364,I Need to Know,French movie about drama theatre SOLVED,6,227052267,6,3,2,Thu Mar 13 2014 07:01:27,ur48008954,I watched it on you tube in 13 parts,,,,,
73,229129593,I Need to Know,FEMALE ROBOTS WITH OFF SWITCHES + BODYBUILDER BEAT DOWN,1,229129593,1,0,1,Thu May 1 2014 08:48:39,ur34907910,"HI, pre 1985 i remember a spy / agent has a mission to stop killer fembots who have an off switch on their neck perhaps in the same film a bodybuilder (i think was bald )is attacked by several others but he is so tough the spy or an onlooker says you should stop your only annoying him. i thought it was  Some Girls Do (1969) but not close,then bikini beach party 1964 because peter lupus and Dan Haggerty were bodybuilders but no,  please help, cheers ken.",,unsolved,,,
74,226670002,I Need to Know,Movie about Frankenstein.,6,226670002,1,0,1,Tue Mar 4 2014 00:03:28,ur25786007,"I remember reading the description of a movie where the creators of frankenstein and dracula (maybe) and some other books told ""ghost"" stories to each other. It is basically a movie about when many of the iconic characters were thought up. I can't remember the name of the movie, but I would like to rent it. Anyone know what I am talking about?.   This is my signature, not a part of my post",,,,,
75,226670002,I Need to Know,Movie about Frankenstein.,6,226670118,2,1,1,Tue Mar 4 2014 00:10:47,ur14326876,Gothic (1986)  http://www.imdb.com/title/tt0091142/reference  Or Haunted Summer (1988) http://www.imdb.com/title/tt0095280/reference   I Don't trust atoms. They make up everything,http://www.imdb.com/title/tt0091142/|http://www.imdb.com/title/tt0095280/,,,,
76,226670002,I Need to Know,Movie about Frankenstein.,6,226670648,3,2,1,Tue Mar 4 2014 00:43:46,ur25786007,"Is there anything more recent?. Maybe a remake of one of these movies. I don't know if either of them you suggested are correct, but the fact that I don't know it right away makes me think not. Although haunted summer sounds familiar.  This is my signature, not a part of my post",,,,,
77,226670002,I Need to Know,Movie about Frankenstein.,6,226672662,4,1,2,Tue Mar 4 2014 03:10:28,ur2441599,"There's also ""Rowing With the Wind"", with Hugh Grant and Liz Hurley which involves the Frankenstein element.  http://www.imdb.com/title/tt0093840/?ref_=nm_flmg_act_34",http://www.imdb.com/title/tt0093840/?ref_=nm_flmg_act_34,,,,
78,226670002,I Need to Know,Movie about Frankenstein.,6,226672681,5,1,3,Tue Mar 4 2014 03:12:50,ur0850217,"Frankenstein: Birth of a Monster (2003) ??  (knock,knock,knock) Penny (knock,knock,knock) Penny (knock,knock,knock) Penny",http://www.imdb.com/title/tt0391160/,,,,
79,226670002,I Need to Know,Movie about Frankenstein.,6,226682648,6,1,4,Tue Mar 4 2014 09:39:09,ur0109625,"... is Frankenstein Unbound (1990), which features the same set of literary giants meeting at Lake Geneva and creating monsters.  ""As quickly as you can ... snatch the pebble from my hand."" Honga-Hula!",http://www.imdb.com/title/tt0099612/,unsolved,,,
80,228649678,I Need to Know,what's the name of this crime film set in the desert... SOLVED,9,228649678,1,0,1,Sun Apr 20 2014 11:24:57,ur52182743,"a man is left to die in the desert by another albeit against the protests of a woman... the man is rescued by a woman on a motorcycle... and at the end shoots the guy who left him stranded... in the end the lines are like ''you better kill me, cause if you don't i'm gonna come after you''... the camera then pans out to show the road and the credits roll  the villain goes to his mob-boss's club in a scene where he is reprimanded..",,,,,
81,228649678,I Need to Know,what's the name of this crime film set in the desert... SOLVED,9,228650061,2,1,1,Sun Apr 20 2014 11:37:54,ur21146559,"Is this an old black and white movie?  Then it would be Inferno.  Oh, it was in color, but it is still old.",,,,,
82,228649678,I Need to Know,what's the name of this crime film set in the desert... SOLVED,9,228650414,3,2,1,Sun Apr 20 2014 11:50:04,ur52182743,i should've mentioned that it was not inferno... the movie i'm talking about is from the 80's or 90's,,,,,
83,228649678,I Need to Know,what's the name of this crime film set in the desert... SOLVED,9,228651024,4,3,1,Sun Apr 20 2014 12:09:53,ur35795025,Inferno was remade as Ordeal (1973)  Clips : https://www.youtube.com/watch?v=fkTGfFSaM3Y  But I don't remember him being rescued by a woman on a motorbike(?) In Vanishing Point (1971) the main character meets a woman on a motorcycle in the desert.   Http/1.1 Service Unavailable,http://www.imdb.com/title/tt0070489/|https://www.youtube.com/watch?v=fkTGfFSaM3Y|http://www.imdb.com/title/tt0067927/,,,,
84,228649678,I Need to Know,what's the name of this crime film set in the desert... SOLVED,9,228651294,5,4,1,Sun Apr 20 2014 12:18:38,ur52182743,"its neither... the film is very 90's-like... almost resembling tarantino... but its similar to inferno in some ways... there's a scene it which two lead characters fight and one beats up the other and drives away, leaving him... the girl tries to intervene, though...",,,,,
85,228649678,I Need to Know,what's the name of this crime film set in the desert... SOLVED,9,228717491,6,5,1,Mon Apr 21 2014 21:40:35,ur24488258,"a man is left to die in the desert by another albeit against the protests of a woman... the man is rescued by a woman on a motorcycle... and at the end shoots the guy who left him stranded... in the end the lines are like ''you better kill me, cause if you don't i'm gonna come after you''... the camera then pans out to show the road and the credits roll  the villain goes to his mob-boss's club in a scene where he is reprimanded..  there's a scene it which two lead characters fight and one beats up the other and drives away, leaving him... the girl tries to intervene, though...  All of this, sounds like the movie 'Delusion' with Jennifer Rubin and Kyle Secor.   http://www.imdb.com/title/tt0101704/?ref_=fn_al_tt_1    Sometimes fires don't go out when you're done playin' with them.",http://www.imdb.com/title/tt0101704/?ref_=fn_al_tt_1,solved,Delusion (1991),tt0101704,
86,228649678,I Need to Know,what's the name of this crime film set in the desert... SOLVED,9,228720534,7,6,1,Mon Apr 21 2014 23:40:13,ur52182743,exactly... delusion... thank you very much,,confirmed,,,not sure if OP is being sarcastic
87,228649678,I Need to Know,what's the name of this crime film set in the desert... SOLVED,9,228726504,8,7,1,Tue Apr 22 2014 05:17:01,ur24488258,"exactly... delusion... thank you very much  you're welcome... If you would, please edit your original post and put ""solved"" in the thread title.  Funny story for me, is that I found the soundtrack to Delusion-- music by Barry Adamson-- in the cheap-cd bin.   I listened to that cd for years before I ever even saw the movie, late one night on cable. Oddly enough, from the perspective of atmosphere & cinematography, etc...  it really didn't stray very far from how I had always imagined it.     Sometimes fires don't go out when you're done playin' with them.",,,,,
88,228649678,I Need to Know,what's the name of this crime film set in the desert... SOLVED,9,228650379,9,1,2,Sun Apr 20 2014 11:48:57,ur35795025,"It's going to be easier to help if you are more specific. Always give a date range, surely I don't need to tell you there's been 100+ years of cinema. What kind of bike was it, presumably you mean a motorcycle? Can you describe the characters better?   Http/1.1 Service Unavailable",,,,,
89,226503969,I Need to Know,"Rich Man Goes Mad, and his family transport him to a poor village.",1,226503969,1,0,1,Fri Feb 28 2014 06:53:52,ur4679929,"Possibly a Spanish or Italian film, think it was set in the early 1900's.  A rich man/entrepreneur goes mad and starts making ridiculous business decisions. His family sedate him and take him to a poor village where they have rented a house. They pretend that they've lost all their money from his poor decisions to try to get him back on track with the intention of leaving when he's learned his lesson. However they all form close relationships with people of the town who they wouldn't normally associate with and find it hard to leave.",,unsolved,,,
90,229611378,I Need to Know,A pre-teen boy is turned into a dog.[Solved],25,229611378,1,0,1,Mon May 12 2014 12:25:04,ur16736627,"The only scene I remember is almost at the end: The boy (as a dog) overhears his friend (a girl) talking to an old man (I think he had something to do with the transformation). He says ""You love him, don't you?"" and she says ""Yes. I have for years"".",,,,,
91,229611378,I Need to Know,A pre-teen boy is turned into a dog.[Solved],25,229612595,2,1,1,Mon May 12 2014 12:47:58,ur49400342,"The Shaggy Dog (1959) or its remake?""Italy invented the pizza, took it to New York...but Chicago perfected it."".",,,,,
92,229611378,I Need to Know,A pre-teen boy is turned into a dog.[Solved],25,229613411,3,2,1,Mon May 12 2014 13:06:29,ur16736627,"The movie's not old enough to be the 1959 one, and the character's not old enough to be the one from the remake.",,,,,
93,229611378,I Need to Know,A pre-teen boy is turned into a dog.[Solved],25,229614020,4,3,1,Mon May 12 2014 13:19:34,ur0850217,"The TV remake from the mid 90s had as the main character a boy who was only about 8, but it was his older brother, Wilby, who turned into a dog.  I  have it recorded on VHS and it does have the part about the girl, Francesca, going a date with one boy, then after her date dropped her off and left she told the dog (who is actually Wilby) that she really liked Wilby and not the boy she had just gone out with.  The Shaggy Dog (1994)    (knock,knock,knock) Penny (knock,knock,knock) Penny (knock,knock,knock) Penny",http://www.imdb.com/title/tt0111146/,,,,
94,229611378,I Need to Know,A pre-teen boy is turned into a dog.[Solved],25,229614036,5,1,2,Mon May 12 2014 13:19:49,ur4345018,Conrad Veidt turns Sabu into a mutt.,,,,,
95,229611378,I Need to Know,A pre-teen boy is turned into a dog.[Solved],25,229616068,6,2,2,Mon May 12 2014 14:03:23,ur33823478,is this is?   http://www.imdb.com/title/tt1097929/?ref_=fn_ep_tt_1  at the end of the episode the main character is turned into a dog...a episode of Goosebumps :),http://www.imdb.com/title/tt1097929/?ref_=fn_ep_tt_1,,,,
96,229611378,I Need to Know,A pre-teen boy is turned into a dog.[Solved],25,229626108,7,3,2,Mon May 12 2014 17:54:59,ur16736627,"No, it was a movie.",,,,,
97,229611378,I Need to Know,A pre-teen boy is turned into a dog.[Solved],25,229626086,8,2,3,Mon May 12 2014 17:54:25,ur16736627,It's not that old.,,,,,
98,229611378,I Need to Know,A pre-teen boy is turned into a dog.[Solved],25,229627292,9,1,3,Mon May 12 2014 18:23:38,ur13753050,I think you're thinking of Woof! (1989).  It lasted 9 seasons for a total of 69 episodes.  You can find more info here:  http://en.wikipedia.org/wiki/Woof!    --,http://www.imdb.com/title/tt0143078/,,,,
